raw_idx,timestamp,log_key,content
1576,2008-11-11 06:52:27,6,BLOCK* NameSystem.delete: blk_3637945019239882309 is added to invalidSet of 10.251.198.196:50010
1575,2008-11-11 06:52:27,6,BLOCK* NameSystem.delete: blk_3231389654886008065 is added to invalidSet of 10.251.195.52:50010
1577,2008-11-11 06:52:29,5,Deleting block blk_-7423574498760490375 file /mnt/hadoop/dfs/data/current/subdir58/blk_-7423574498760490375
1578,2008-11-11 06:52:54,13,BLOCK* ask 10.250.17.177:50010 to delete  blk_-8570780307468499817 blk_-9122557405432088649 blk_-4393063808227796056 blk_8767569714374844347 blk_7079754042611867581 blk_7608961006114219538 blk_-5017273584996436939 blk_-6537833125980536955 blk_7610838808763810123 blk_3300803097775546532 blk_-5120750586032922592 blk_1577274266662884430 blk_765879159867598347 blk_-9076085976403711202 blk_-3198963348573340497 blk_-4645750029177277209 blk_-5136142986912961316 blk_5677959846373741243 blk_2107477892986152528 blk_-4235116161537008844 blk_6082535783543982566 blk_-4809870147222033236 blk_8818706925296961012 blk_-5203577173046267127 blk_189089569009261656 blk_446299976487589160 blk_-3916247521166632303 blk_-3324962406687427922 blk_-1807424528783081572 blk_-6858401049333055963 blk_6036564204960295926 blk_-8140723044408248078 blk_-3800132731140204959 blk_1716344083117307767 blk_-5194808114606613364 blk_-5473871016976323232 blk_2920934363167004552 blk_8736689095894369097 blk_-7642734632751940776 blk_3408482260833769309 blk_118013751374560901 blk_7963891081239759520 blk_3813114133944383323 blk_3042818489384932576 blk_-4570173726231458270 blk_-1564644006975920581 blk_338095650783321996 blk_3150135312641203550 blk_4285859645577726288 blk_3438772130782939627 blk_2634772258588877972 blk_-6795664812575964130 blk_3923069610304693233 blk_-1782996202120067721 blk_2004418049430157212 blk_1932147224007687756 blk_-582901062969027153 blk_5072240701440032119 blk_-7919006477393039068 blk_-7318022361288598312 blk_-6974693594143537436 blk_-5435767047126325206 blk_-5805500288959332434 blk_-7109885589081848850 blk_2161580591957523893 blk_7240227881194993860 blk_-8298405680648445349 blk_-4253026248821272215 blk_8377661448601579317 blk_8029153852899017155 blk_-8754388319080705916 blk_-7844092300527332901 blk_710178463364063355 blk_-5136849989188547884 blk_8393887138377503163 blk_-6950176077776664217 blk_-6488701068659548195 blk_2537458728254532453 blk_364441107933628577 blk_6207861897580168557 blk_8814943807366894581 blk_-4150682644311695471 blk_9174833667156726933 blk_649427218152856001 blk_-7403541028238011236 blk_-334982586592048773 blk_61908781908925992 blk_6385574357371832424 blk_-66376131060945541 blk_1372596948297458670 blk_-3389135155401857220 blk_-6035411221441929663 blk_-5127580069634421247 blk_-5685246533892022418 blk_4977937528993040451 blk_5680538862600094527 blk_-8378747462487962732 blk_425101290285860876 blk_6306622708327890839 blk_-1067866602168873257
1579,2008-11-11 06:52:58,5,Deleting block blk_-9169228974826183399 file /mnt/hadoop/dfs/data/current/subdir5/blk_-9169228974826183399
1580,2008-11-11 06:53:03,13,BLOCK* ask 10.250.10.213:50010 to delete  blk_4029139044660806713 blk_-5471189807977280544 blk_6708643067868168687 blk_-500678958150296008 blk_-8597840983621849778 blk_-3610057702150392748 blk_-1709606535283888232 blk_-4154362211643572668 blk_-8892080524136798472 blk_5356427838869009345 blk_-6987238639050161133 blk_-5215128860160823363 blk_7186692462976470823 blk_-6538449588297475521 blk_-2165930080589343952 blk_-5524899010031625427 blk_6384439316405471171 blk_-2965258329365213675 blk_118950937507976810 blk_-1717088081766373300 blk_-3911466865418055820 blk_1237334407720045724 blk_-760015977981369567 blk_-6802007379650646616 blk_-7667535133893574689 blk_6865645438678864855 blk_4633996820313194570 blk_7225301266481603731 blk_-4930257130609958866 blk_-4124845864570823487 blk_4927011145115127531 blk_7234346856930822716 blk_7159969052744592746 blk_1296823600557793869 blk_2209319141644287774 blk_-622218131799806364 blk_-8154516246083521409 blk_4466433199471909449 blk_8406894133999850666 blk_991075908349619367 blk_-2081474832657208733 blk_-5573393775847919985 blk_2004177185950968695 blk_4041319486058127641 blk_6449230045010995668 blk_5978265573904271474 blk_-4813738732036414715 blk_4389340532803855247 blk_-857151863616763327 blk_-7200136644339435027 blk_-1454962873426270839 blk_-5012294311590635938 blk_7112727670634942639 blk_3335012758760643328 blk_3382627815322561484 blk_825124020036421636 blk_-8040559034239258688 blk_-5415591001139074826 blk_-1052513063506891954 blk_-1155882018729560343 blk_-5679835604685169040 blk_-4498808851217768984 blk_8345415947062862337 blk_8521655806854586696 blk_7602939593939794410 blk_-4833650023923869528 blk_7237730029042141635 blk_2860897425785746911 blk_-1937193099911148343 blk_5740615689780260922 blk_963252337613423037 blk_5537011318013544619 blk_2626057344048606017 blk_8296499240199635880 blk_7211071078501521087 blk_8823112510768971040 blk_-3366974935992288326 blk_-2947778702643296262 blk_7693891282153136044 blk_4644812717442758529 blk_-5724970555730638200 blk_-3039294462945223064 blk_-1729755380346651221 blk_-6448673813272428418 blk_-7724282460846954976 blk_2698691234887375588 blk_-4043525878322523713 blk_-5195120009388265 blk_8879208244602324204 blk_-5784376901556131897 blk_-5201149273969117873 blk_5253889604362640423 blk_7067050654303940677 blk_8992626816092659826 blk_-488462739843441981 blk_8543991617360374935 blk_1943146154560599630 blk_-9194660123773136535 blk_3351984198891394382 blk_-6759123807563555545
1581,2008-11-11 06:53:39,3,Received block blk_5406084276349645828 of size 67108864 from /10.250.10.223
1582,2008-11-11 06:54:04,2,PacketResponder 1 for block blk_2016964533702776852 terminating
1583,2008-11-11 06:54:18,5,Deleting block blk_-1306900105984505600 file /mnt/hadoop/dfs/data/current/subdir31/blk_-1306900105984505600
1584,2008-11-11 06:54:20,5,Deleting block blk_-1312981516354612257 file /mnt/hadoop/dfs/data/current/subdir29/blk_-1312981516354612257
1585,2008-11-11 06:54:20,5,Deleting block blk_-2658615574293326723 file /mnt/hadoop/dfs/data/current/subdir37/blk_-2658615574293326723
1586,2008-11-11 06:54:23,5,Deleting block blk_2107487634698646045 file /mnt/hadoop/dfs/data/current/subdir3/blk_2107487634698646045
1587,2008-11-11 06:54:26,5,Deleting block blk_-253282915050290778 file /mnt/hadoop/dfs/data/current/subdir23/blk_-253282915050290778
1588,2008-11-11 06:54:35,5,Deleting block blk_1587615395786683981 file /mnt/hadoop/dfs/data/current/subdir14/blk_1587615395786683981
1589,2008-11-11 06:54:37,5,Deleting block blk_3706543205492061794 file /mnt/hadoop/dfs/data/current/subdir1/blk_3706543205492061794
1590,2008-11-11 06:54:40,5,Deleting block blk_3862032846413436284 file /mnt/hadoop/dfs/data/current/subdir28/blk_3862032846413436284
1593,2008-11-11 06:54:44,5,Deleting block blk_1213582438865696738 file /mnt/hadoop/dfs/data/current/subdir56/blk_1213582438865696738
1592,2008-11-11 06:54:44,5,Deleting block blk_1018961650823645078 file /mnt/hadoop/dfs/data/current/subdir60/blk_1018961650823645078
1591,2008-11-11 06:54:44,5,Deleting block blk_4632283243694149854 file /mnt/hadoop/dfs/data/current/subdir40/blk_4632283243694149854
1594,2008-11-11 06:54:45,5,Deleting block blk_2473550781612396886 file /mnt/hadoop/dfs/data/current/subdir54/blk_2473550781612396886
1595,2008-11-11 06:55:00,5,Deleting block blk_8102707766842966459 file /mnt/hadoop/dfs/data/current/subdir29/blk_8102707766842966459
1596,2008-11-11 06:55:00,2,PacketResponder 1 for block blk_-352190670750948803 terminating
1597,2008-11-11 06:55:03,5,Deleting block blk_6491888411266994867 file /mnt/hadoop/dfs/data/current/subdir39/blk_6491888411266994867
1598,2008-11-11 06:55:04,5,Deleting block blk_3336810835691486095 file /mnt/hadoop/dfs/data/current/subdir11/blk_3336810835691486095
1599,2008-11-11 06:55:10,5,Deleting block blk_4367982328407767477 file /mnt/hadoop/dfs/data/current/subdir28/blk_4367982328407767477
1600,2008-11-11 06:55:11,5,Deleting block blk_6943254721518837570 file /mnt/hadoop/dfs/data/current/subdir41/blk_6943254721518837570
1601,2008-11-11 06:55:15,5,Deleting block blk_6077744985764117617 file /mnt/hadoop/dfs/data/current/subdir17/blk_6077744985764117617
1602,2008-11-11 06:55:26,2,PacketResponder 1 for block blk_6975937964598933356 terminating
1603,2008-11-11 06:55:38,5,Deleting block blk_5771906433100975293 file /mnt/hadoop/dfs/data/current/subdir37/blk_5771906433100975293
1604,2008-11-11 06:56:05,4,Receiving block blk_-3884471885525630813 src: /10.251.106.50:60327 dest: /10.251.106.50:50010
1606,2008-11-11 06:57:05,7,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000153_0/part-00153. blk_8596624696139957935
1605,2008-11-11 06:57:05,4,Receiving block blk_8596624696139957935 src: /10.251.214.175:41468 dest: /10.251.214.175:50010
1607,2008-11-11 06:58:03,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.67:50010 is added to blk_-8483420270408348004 size 67108864
1608,2008-11-11 06:58:04,5,Deleting block blk_4506604798892399878 file /mnt/hadoop/dfs/data/current/subdir0/blk_4506604798892399878
1609,2008-11-11 06:59:20,7,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000197_0/part-00197. blk_1832308388558480
1610,2008-11-11 06:59:36,3,Received block blk_2247786307216183697 of size 67108864 from /10.251.67.4
1611,2008-11-11 07:00:22,2,PacketResponder 0 for block blk_-4289592006812254261 terminating
1612,2008-11-11 07:00:40,4,Receiving block blk_5989505185938770383 src: /10.251.67.4:53429 dest: /10.251.67.4:50010
1613,2008-11-11 07:00:55,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.121.224:50010 is added to blk_3134656542322449478 size 67108864
1614,2008-11-11 07:02:32,10,Verification succeeded for blk_-8050165297538775793
1615,2008-11-11 07:02:46,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.134:50010 is added to blk_-3184700311670257792 size 67108864
1616,2008-11-11 07:02:58,2,PacketResponder 1 for block blk_5114572025256210948 terminating
1617,2008-11-11 07:03:01,7,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000451_0/part-00451. blk_-8744988583359134013
1618,2008-11-11 07:03:26,7,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000079_0/part-00079. blk_4225726256421431188
1619,2008-11-11 07:04:58,3,Received block blk_1060814796407897179 of size 67108864 from /10.251.109.209
1620,2008-11-11 07:05:05,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.25.237:50010 is added to blk_-1496429201748767714 size 67108864
1622,2008-11-11 07:05:19,7,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000077_0/part-00077. blk_608957629753483727
1621,2008-11-11 07:05:19,2,PacketResponder 0 for block blk_-4684475480143348818 terminating
1623,2008-11-11 07:06:35,2,PacketResponder 0 for block blk_-7937864120968665564 terminating
1624,2008-11-11 07:07:35,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.130:50010 is added to blk_-4427507243535536615 size 67108864
1625,2008-11-11 07:08:23,3,Received block blk_7830067201550857864 of size 67108864 from /10.251.105.189
1626,2008-11-11 07:08:36,3,Received block blk_-2194976790278647102 of size 67108864 from /10.251.110.8
1627,2008-11-11 07:08:36,2,PacketResponder 1 for block blk_8459274965060101250 terminating
1628,2008-11-11 07:09:12,3,Received block blk_1561008813520212225 of size 67108864 from /10.250.7.230
1629,2008-11-11 07:09:18,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.6.214:50010 is added to blk_5963655886023015963 size 67108864
1630,2008-11-11 07:09:28,4,Receiving block blk_2377944115560974127 src: /10.251.75.163:55681 dest: /10.251.75.163:50010
1631,2008-11-11 07:10:20,2,PacketResponder 1 for block blk_6030936529326346827 terminating
1632,2008-11-11 07:10:27,4,Receiving block blk_3322875843051058970 src: /10.250.7.244:40195 dest: /10.250.7.244:50010
1633,2008-11-11 07:10:37,2,PacketResponder 1 for block blk_-7269672042149855641 terminating
1634,2008-11-11 07:10:42,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.134:50010 is added to blk_-5214060566378896158 size 67108864
1635,2008-11-11 07:11:12,7,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000523_0/part-00523. blk_-4801855948459616884
1636,2008-11-11 07:12:05,3,Received block blk_-4846710336436578833 of size 67108864 from /10.251.203.129
1637,2008-11-11 07:13:31,3,Received block blk_-1522107359378428427 of size 67108864 from /10.251.125.174
1638,2008-11-11 07:15:10,3,Received block blk_-1846853350696018836 of size 67108864 from /10.250.15.67
1639,2008-11-11 07:16:11,7,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000997_0/part-00997. blk_-500534246236005335
1640,2008-11-11 07:17:13,3,Received block blk_-1236077201457689973 of size 67108864 from /10.251.35.1
1641,2008-11-11 07:17:31,3,Received block blk_8474920544984206742 of size 67108864 from /10.251.91.229
1642,2008-11-11 07:17:46,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.16:50010 is added to blk_-6464763289185102366 size 67108864
1643,2008-11-11 07:19:04,4,Receiving block blk_-7646004878694144580 src: /10.251.202.181:47130 dest: /10.251.202.181:50010
1644,2008-11-11 07:19:12,2,PacketResponder 0 for block blk_-41928108292416895 terminating
1645,2008-11-11 07:19:39,4,Receiving block blk_-7389979618829759505 src: /10.251.127.47:58395 dest: /10.251.127.47:50010
1646,2008-11-11 07:20:53,2,PacketResponder 1 for block blk_2096030750186708493 terminating
1647,2008-11-11 07:20:59,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.6:50010 is added to blk_-2345355483730155757 size 67108864
1648,2008-11-11 07:22:14,3,Received block blk_5834218936335592624 of size 67108864 from /10.251.111.228
1649,2008-11-11 07:22:24,2,PacketResponder 2 for block blk_-5504500392858491441 terminating
1650,2008-11-11 07:23:00,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.17.177:50010 is added to blk_4385764838827095986 size 3541872
1651,2008-11-11 07:23:55,2,PacketResponder 2 for block blk_-3710747952520609225 terminating
1652,2008-11-11 07:23:56,2,PacketResponder 0 for block blk_707166530951154301 terminating
1653,2008-11-11 07:23:56,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.126.22:50010 is added to blk_707166530951154301 size 67108864
1654,2008-11-11 07:24:03,2,PacketResponder 0 for block blk_2241654010576170013 terminating
1655,2008-11-11 07:24:47,4,Receiving block blk_-8475679647841427708 src: /10.251.75.49:58661 dest: /10.251.75.49:50010
1656,2008-11-11 07:25:23,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.27.63:50010 is added to blk_-7794786562417612249 size 67108864
1657,2008-11-11 07:27:10,2,PacketResponder 1 for block blk_-2068111211565768713 terminating
1658,2008-11-11 07:27:33,4,Receiving block blk_-7238035741206373733 src: /10.251.202.209:59561 dest: /10.251.202.209:50010
1659,2008-11-11 07:28:18,7,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_001195_0/part-01195. blk_5708405953850477535
1660,2008-11-11 07:28:57,3,Received block blk_2253084440592362960 of size 67108864 from /10.251.199.19
1661,2008-11-11 07:29:01,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.91.32:50010 is added to blk_-8127580564011467092 size 67108864
1662,2008-11-11 07:29:03,2,PacketResponder 1 for block blk_-8568673600040025636 terminating
1663,2008-11-11 07:29:21,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.242:50010 is added to blk_621685330749869453 size 67108864
1664,2008-11-11 07:29:48,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.230:50010 is added to blk_8663640697928077697 size 67108864
1665,2008-11-11 07:29:49,2,PacketResponder 2 for block blk_1508705816376906895 terminating
1666,2008-11-11 07:29:56,3,Received block blk_-6441360440068187612 of size 67108864 from /10.250.10.100
1667,2008-11-11 07:30:05,2,PacketResponder 1 for block blk_2128110944185709079 terminating
1668,2008-11-11 07:30:13,2,PacketResponder 1 for block blk_871974742726663441 terminating
1669,2008-11-11 07:30:59,2,PacketResponder 2 for block blk_8049943837789435742 terminating
1670,2008-11-11 07:31:09,2,PacketResponder 2 for block blk_-8246207776580662770 terminating
1671,2008-11-11 07:31:48,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.11.100:50010 is added to blk_3406384548372443486 size 67108864
1672,2008-11-11 07:32:30,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.193.175:50010 is added to blk_2460145905812664251 size 67108864
1673,2008-11-11 07:33:02,3,Received block blk_-7207514537719465756 of size 67108864 from /10.251.75.143
1674,2008-11-11 07:33:14,4,Receiving block blk_5216491057643255876 src: /10.251.105.189:55126 dest: /10.251.105.189:50010
1675,2008-11-11 07:33:50,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.96:50010 is added to blk_4641147544753118391 size 67108864
1676,2008-11-11 07:34:03,2,PacketResponder 0 for block blk_-85872290979354091 terminating
1677,2008-11-11 07:34:06,3,Received block blk_-8310554294841246175 of size 67108864 from /10.251.123.132
1678,2008-11-11 07:34:41,4,Receiving block blk_-7293871043749246063 src: /10.251.193.175:59757 dest: /10.251.193.175:50010
1679,2008-11-11 07:35:07,3,Received block blk_3107521534415119817 of size 67108864 from /10.251.193.224
1680,2008-11-11 07:35:25,3,Received block blk_7194943883245628915 of size 67108864 from /10.251.71.193
1681,2008-11-11 07:36:10,3,Received block blk_-3816036740130815667 of size 3547785 from /10.250.19.227
1682,2008-11-11 07:37:04,3,Received block blk_-5450224419450631495 of size 67108864 from /10.251.42.84
1683,2008-11-11 07:37:46,4,Receiving block blk_5881782374981838094 src: /10.251.214.18:43091 dest: /10.251.214.18:50010
1684,2008-11-11 07:38:02,2,PacketResponder 1 for block blk_7078766226078740026 terminating
1685,2008-11-11 07:39:14,3,Received block blk_-7380871572601322244 of size 67108864 from /10.251.121.224
1686,2008-11-11 07:39:43,4,Receiving block blk_3846795603907041885 src: /10.250.10.176:47296 dest: /10.250.10.176:50010
1687,2008-11-11 07:39:49,3,Received block blk_7922331746517419368 of size 67108864 from /10.251.199.19
1688,2008-11-11 07:41:08,3,Received block blk_155320394753274773 of size 67108864 from /10.251.201.204
1689,2008-11-11 07:42:00,2,PacketResponder 2 for block blk_-5722491454804415982 terminating
1690,2008-11-11 07:43:09,3,Received block blk_-3482997549732691785 of size 67108864 from /10.251.122.79
1691,2008-11-11 07:44:09,4,Receiving block blk_6417614801998326532 src: /10.251.214.67:48694 dest: /10.251.214.67:50010
1692,2008-11-11 07:44:31,3,Received block blk_-1090213273274684471 of size 67108864 from /10.251.214.130
1693,2008-11-11 07:44:49,4,Receiving block blk_-3738901473077208093 src: /10.251.199.150:49679 dest: /10.251.199.150:50010
1694,2008-11-11 07:45:40,7,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_001850_0/part-01850. blk_-4312777901444596370
1695,2008-11-11 07:45:48,7,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_001835_0/part-01835. blk_6178964531181542074
1696,2008-11-11 07:46:53,2,PacketResponder 0 for block blk_8550326614414622861 terminating
1697,2008-11-11 07:49:55,2,PacketResponder 0 for block blk_-6525012344542022819 terminating
1698,2008-11-11 07:49:58,7,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_001983_0/part-01983. blk_8861349372992394289
1699,2008-11-11 07:50:54,2,PacketResponder 2 for block blk_-1049340855430710153 terminating
1700,2008-11-11 07:51:14,2,PacketResponder 1 for block blk_703049809255765647 terminating
1701,2008-11-11 07:51:29,4,Receiving block blk_-7460532841070848624 src: /10.250.15.67:55076 dest: /10.250.15.67:50010
1702,2008-11-11 07:51:51,4,Receiving block blk_-7623732795385061487 src: /10.251.122.65:40641 dest: /10.251.122.65:50010
1703,2008-11-11 07:51:58,7,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_002009_1/part-02009. blk_-7367386750462511488
1704,2008-11-11 07:52:12,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.228:50010 is added to blk_-1237539644269634790 size 67108864
1705,2008-11-11 07:53:17,4,Receiving block blk_7713504868233504097 src: /10.251.127.191:36437 dest: /10.251.127.191:50010
1706,2008-11-11 07:53:45,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.65.203:50010 is added to blk_8005746184358076390 size 67108864
1707,2008-11-11 07:54:08,3,Received block blk_955083461510572332 of size 41287838 from /10.251.107.242
1708,2008-11-11 07:55:37,2,PacketResponder 0 for block blk_283922378823540530 terminating
1709,2008-11-11 07:56:16,6,BLOCK* NameSystem.delete: blk_4471044334742081825 is added to invalidSet of 10.250.15.198:50010
1710,2008-11-11 07:56:19,6,BLOCK* NameSystem.delete: blk_-3671953658029337449 is added to invalidSet of 10.250.14.143:50010
1711,2008-11-11 07:56:23,6,BLOCK* NameSystem.delete: blk_-75893538967225087 is added to invalidSet of 10.250.15.198:50010
1712,2008-11-11 07:56:26,6,BLOCK* NameSystem.delete: blk_805187982300776163 is added to invalidSet of 10.251.73.188:50010
1713,2008-11-11 07:56:28,6,BLOCK* NameSystem.delete: blk_4631777956354958682 is added to invalidSet of 10.251.30.134:50010
1714,2008-11-11 07:56:29,6,BLOCK* NameSystem.delete: blk_-7595375726951801956 is added to invalidSet of 10.251.122.79:50010
1715,2008-11-11 07:56:31,6,BLOCK* NameSystem.delete: blk_-4681205519208992498 is added to invalidSet of 10.250.6.191:50010
1716,2008-11-11 07:56:32,6,BLOCK* NameSystem.delete: blk_5702487846232575705 is added to invalidSet of 10.250.14.38:50010
1717,2008-11-11 07:56:34,6,BLOCK* NameSystem.delete: blk_4834069779372284635 is added to invalidSet of 10.251.71.97:50010
1718,2008-11-11 07:56:36,6,BLOCK* NameSystem.delete: blk_3735517274901501821 is added to invalidSet of 10.250.6.4:50010
1719,2008-11-11 07:56:37,6,BLOCK* NameSystem.delete: blk_5018797996887008111 is added to invalidSet of 10.251.89.155:50010
1720,2008-11-11 07:56:38,6,BLOCK* NameSystem.delete: blk_-566178736644429906 is added to invalidSet of 10.251.70.37:50010
1721,2008-11-11 07:56:40,6,BLOCK* NameSystem.delete: blk_-8121498678081035000 is added to invalidSet of 10.250.11.100:50010
1722,2008-11-11 07:56:57,4,Receiving block blk_7996616083434301906 src: /10.251.123.195:53947 dest: /10.251.123.195:50010
1723,2008-11-11 07:57:27,5,Deleting block blk_6888300867578983331 file /mnt/hadoop/dfs/data/current/subdir46/blk_6888300867578983331
1724,2008-11-11 07:57:43,2,PacketResponder 0 for block blk_7625391056418655045 terminating
1725,2008-11-11 07:57:46,5,Deleting block blk_-8443921001690182522 file /mnt/hadoop/dfs/data/current/subdir33/blk_-8443921001690182522
1726,2008-11-11 07:57:47,4,Receiving block blk_706826531153199550 src: /10.250.5.161:58254 dest: /10.250.5.161:50010
1727,2008-11-11 07:57:53,5,Deleting block blk_-7446091384471755694 file /mnt/hadoop/dfs/data/current/subdir30/blk_-7446091384471755694
1728,2008-11-11 07:57:59,5,Deleting block blk_-4352313989800650828 file /mnt/hadoop/dfs/data/current/subdir56/blk_-4352313989800650828
1729,2008-11-11 07:58:09,5,Deleting block blk_-6292499669518281202 file /mnt/hadoop/dfs/data/current/subdir26/blk_-6292499669518281202
1730,2008-11-11 07:58:09,2,PacketResponder 0 for block blk_-4582442491366282435 terminating
1731,2008-11-11 07:58:10,5,Deleting block blk_-6750694665033046901 file /mnt/hadoop/dfs/data/current/subdir63/blk_-6750694665033046901
1732,2008-11-11 07:58:14,5,Deleting block blk_-6131345369657245178 file /mnt/hadoop/dfs/data/current/blk_-6131345369657245178
1733,2008-11-11 07:58:24,5,Deleting block blk_-3575718350717794894 file /mnt/hadoop/dfs/data/current/blk_-3575718350717794894
1734,2008-11-11 07:58:33,5,Deleting block blk_-4380385204018751771 file /mnt/hadoop/dfs/data/current/subdir38/blk_-4380385204018751771
1735,2008-11-11 07:58:38,5,Deleting block blk_-3594701313167635091 file /mnt/hadoop/dfs/data/current/subdir54/blk_-3594701313167635091
1736,2008-11-11 07:58:44,5,Deleting block blk_-1693418636466747515 file /mnt/hadoop/dfs/data/current/subdir16/blk_-1693418636466747515
1737,2008-11-11 07:58:54,5,Deleting block blk_5806397523737304814 file /mnt/hadoop/dfs/data/current/subdir34/blk_5806397523737304814
1738,2008-11-11 07:59:01,5,Deleting block blk_-1345585044778938153 file /mnt/hadoop/dfs/data/current/subdir45/blk_-1345585044778938153
1739,2008-11-11 07:59:01,5,Deleting block blk_2489882700357182381 file /mnt/hadoop/dfs/data/current/blk_2489882700357182381
1740,2008-11-11 07:59:02,5,Deleting block blk_-1800458850981311953 file /mnt/hadoop/dfs/data/current/subdir57/blk_-1800458850981311953
1741,2008-11-11 07:59:05,5,Deleting block blk_6373260430960091026 file /mnt/hadoop/dfs/data/current/subdir43/blk_6373260430960091026
1742,2008-11-11 07:59:07,5,Deleting block blk_-1278725622357466169 file /mnt/hadoop/dfs/data/current/subdir0/blk_-1278725622357466169
1743,2008-11-11 07:59:11,5,Deleting block blk_4513772639980123655 file /mnt/hadoop/dfs/data/current/blk_4513772639980123655
1744,2008-11-11 07:59:14,5,Deleting block blk_1838564958520120941 file /mnt/hadoop/dfs/data/current/subdir39/blk_1838564958520120941
1745,2008-11-11 07:59:15,5,Deleting block blk_7985460426680885040 file /mnt/hadoop/dfs/data/current/blk_7985460426680885040
1746,2008-11-11 07:59:20,5,Deleting block blk_2215517976324634098 file /mnt/hadoop/dfs/data/current/subdir4/blk_2215517976324634098
1747,2008-11-11 07:59:20,5,Deleting block blk_5453150794205420798 file /mnt/hadoop/dfs/data/current/subdir24/blk_5453150794205420798
1748,2008-11-11 07:59:33,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.194.102:50010 is added to blk_-7522572236891389139 size 67108864
1749,2008-11-11 07:59:57,5,Deleting block blk_6163400028286940197 file /mnt/hadoop/dfs/data/current/subdir7/blk_6163400028286940197
1750,2008-11-11 08:00:06,5,Deleting block blk_7583807825342916938 file /mnt/hadoop/dfs/data/current/subdir13/blk_7583807825342916938
1751,2008-11-11 08:00:19,4,Receiving block blk_-5957060034695163774 src: /10.251.29.239:56334 dest: /10.251.29.239:50010
1752,2008-11-11 08:01:08,4,Receiving block blk_-2250942073136893488 src: /10.251.126.22:59179 dest: /10.251.126.22:50010
1753,2008-11-11 08:01:18,3,Received block blk_-3693786175267111588 of size 67108864 from /10.251.71.97
1754,2008-11-11 08:01:51,5,Deleting block blk_8384967715738359346 file /mnt/hadoop/dfs/data/current/subdir27/blk_8384967715738359346
1755,2008-11-11 08:02:56,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.10.223:50010 is added to blk_-1948505589144820414 size 67108864
1756,2008-11-11 08:03:09,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.202.209:50010 is added to blk_-6224982681533811277 size 67108864
1757,2008-11-11 08:03:29,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.196:50010 is added to blk_-2843780069100181052 size 67108864
1758,2008-11-11 08:05:05,4,Receiving block blk_8083872765147994327 src: /10.250.15.67:41990 dest: /10.250.15.67:50010
1759,2008-11-11 08:05:54,3,Received block blk_-6502143621885580798 of size 67108864 from /10.251.39.179
1760,2008-11-11 08:06:45,4,Receiving block blk_-8323785930877970805 src: /10.250.13.240:40589 dest: /10.250.13.240:50010
1761,2008-11-11 08:06:54,2,PacketResponder 0 for block blk_-7587189852169913514 terminating
